BC,0,7,14,21,28,35
0,11054.0,13424.0,2706.0,1280.0,1167.0,1232.0
1,10787.0,14654.0,3048.0,1403.0,1266.0,1290.0
2,14365.0,30441.0,7518.0,5229.0,11608.0,13876.0
3,10519.0,13018.0,2836.0,1364.0,1266.0,1316.0
50000,2096.0,2672.0,841.0,443.0,846.0,48313.0
5,15207.0,32080.0,8075.0,4660.0,10119.0,12536.0
30000,2337.0,1641.0,242.0,249.0,298.0,2127.0
10000,2300.0,1542.0,225.0,156.0,154.0,838.0
15000,1829.0,2131.0,718.0,854.0,1006.0,2870.0
9,13514.0,19525.0,3923.0,1716.0,1721.0,1499.0
20000,2955.0,6560.0,1827.0,1537.0,3659.0,8760.0
11,13404.0,19970.0,3802.0,1786.0,1773.0,1500.0
12,11215.0,16121.0,3086.0,1406.0,1263.0,1388.0
13,12817.0,19724.0,3678.0,1506.0,1496.0,1594.0
14,12675.0,17446.0,3304.0,1542.0,1432.0,1586.0
15,12630.0,17980.0,3836.0,1629.0,1565.0,1504.0
2000,1384.0,0.0,0.0,0.0,0.0,0.0
1500,4401.0,6565.0,1418.0,531.0,637.0,719.0
18,13688.0,20772.0,3673.0,1734.0,1651.0,1620.0
19,12579.0,16890.0,3580.0,1712.0,1676.0,1331.0
5000,2878.0,4823.0,1200.0,859.0,1811.0,4777.0
40000,2911.0,42490.0,60112.0,224561.0,230784.0,9089.0
1000,2718.0,4849.0,1384.0,769.0,1622.0,3618.0
23,11630.0,14873.0,2868.0,1332.0,1241.0,1411.0
24,12687.0,18479.0,3611.0,1623.0,1557.0,1528.0
25,13822.0,18670.0,3586.0,1705.0,1617.0,1609.0
26,11092.0,17319.0,3323.0,1512.0,1527.0,1386.0
500,4482.0,5642.0,1444.0,1122.0,1649.0,879.0
28,10871.0,22439.0,4984.0,3856.0,7821.0,12344.0
29,12567.0,16223.0,3481.0,1586.0,1393.0,1497.0
