BC,10,20,30
ref6,15044,10963,19638
ref7,15238,12090,24951
ref8,14330,8764,20956
ref9,16023,11468,22798
ref10,16450,9883,24705
P1_A11,612,412,711
P3_A11,0,109,109
P1_B11,362,0,460
P3_B11,578,144,239
P1_C11,165,274,626
P3_C11,229,231,393
P1_D11,190,325,219
P3_D11,1220,0,255
P1_E11,557,224,505
P3_E11,1046,271,577
P1_F11,200,0,588
P3_F11,459,0,385
P1_G11,188,870,779
P3_G11,103,140,590
P1_H11,238,140,937
P3_H11,110,304,314
P1_A12,652,130,738
P3_A12,1500,496,777
P1_B12,471,523,961
P3_B12,225,132,614
P1_C12,357,203,740
P3_C12,119,739,317
P1_D12,342,0,862
P3_D12,284,666,1062
P1_E12,431,283,604
P3_E12,498,0,604
P1_F12,435,1389,812
P3_F12,271,757,382
P1_G12,158,179,591
P3_G12,176,0,249
P1_H12,407,329,736
P3_H12,172,118,459
P4_A11,1202,200,911
P4_B11,1097,764,2152
P4_C11,134,113,512
P6_C11,0,109,242
P4_D11,579,141,627
P6_D11,0,0,418
P4_E11,363,148,1248
P6_E11,0,207,854
P4_F11,443,410,621
P4_G11,1384,245,924
P4_H11,372,170,701
P6_H11,109,0,110
P4_A12,279,558,654
P6_A12,0,0,343
P4_B12,551,257,738
P6_B12,0,737,0
P4_C12,806,329,1781
P6_C12,143,103,313
P4_D12,300,411,910
P6_D12,0,0,184
P4_E12,1903,288,2114
P6_E12,225,125,0
P4_F12,1386,202,1057
P6_F12,364,0,109
P4_G12,1069,252,1594
P6_G12,0,0,144
P4_H12,434,238,1568
P6_H12,0,130,255
P7_A11,362,899,1554
P7_B11,665,172,928
P7_C11,392,239,927
P7_D11,1496,176,951
P7_F11,369,0,713
P7_G11,229,1192,648
P9_G11,0,0,154
P7_H11,822,274,1489
P7_A12,586,375,840
P7_B12,682,0,786
P7_C12,1148,207,2109
P7_D12,499,181,1353
P7_E12,567,758,1066
P7_F12,491,162,901
P7_G12,1031,240,1231
P7_H12,409,340,1067
P10_A11,622,399,1135
P12_A11,0,0,670
P10_B11,1024,882,1437
P10_C11,589,942,1550
P10_D11,1678,149,830
P10_E11,1121,221,518
P10_F11,419,338,677
P10_G11,744,198,1161
P10_H11,902,435,1837
P10_A12,893,514,1086
P10_B12,424,370,810
P10_C12,346,224,584
P10_D12,548,116,896
P10_F12,1077,524,807
P10_H12,340,422,1119
