BC,10,20,30
ref1,15947,14858,12284
ref2,2013,10107,9590
ref3,14013,12593,10003
ref4,15811,14033,14184
ref5,7555,12988,14534
P1_A1,853,2415,2225
P2_B1,947,1501,2417
P2_C1,1043,1775,3118
P1_C1,1736,952,1242
P2_D1,862,1189,966
P1_D1,263,1140,1074
P2_E1,880,1617,983
P1_E1,1588,1638,2965
P2_F1,2065,1684,1590
P1_F1,1216,2039,1136
P2_G1,1510,3635,4017
P1_G1,0,0,135
P2_H1,493,858,716
P1_H1,3090,2202,1566
P2_A2,1364,1184,1330
P1_A2,400,614,2249
P2_B2,565,1099,832
P1_B2,459,933,1667
P2_C2,1070,928,1383
P1_C2,359,1406,635
P2_D2,954,986,3323
P1_D2,292,481,345
P2_E2,185,884,2184
P1_E2,390,1061,856
P2_F2,439,910,688
P1_F2,828,1051,1770
P2_G2,969,3615,3242
P2_H2,854,2473,880
P1_H2,1031,1125,2307
P5_A1,1712,4804,3134
P4_A1,1084,1297,555
P5_B1,1981,2661,3048
P4_B1,492,436,565
P5_C1,470,552,875
P4_C1,532,1300,1211
P5_D1,1977,4195,4425
P4_D1,1323,0,390
P5_E1,313,2492,1751
P4_E1,2975,2811,1950
P5_F1,773,371,434
P4_F1,1128,393,669
P5_G1,1259,813,720
P4_G1,290,1895,1295
P4_H1,271,1505,1402
P5_A2,1563,930,1629
P4_A2,342,716,1241
P5_B2,1624,1495,1033
P4_B2,2303,1463,1726
P5_C2,605,1444,980
P4_C2,657,758,1066
P5_D2,1381,734,1146
P4_D2,1800,1606,824
P5_E2,662,1239,1036
P4_E2,1581,834,1031
P5_F2,412,669,411
P4_F2,984,2637,1878
P5_G2,998,1132,1348
P4_G2,594,1931,2560
P5_H2,235,729,1290
P4_H2,1465,1555,985
P8_A1,2271,1524,962
P7_A1,1222,1862,1734
P7_B1,1496,524,1254
P8_C1,925,2699,1754
P7_C1,709,877,419
P8_D1,497,1989,2066
P7_D1,124,1571,489
P8_E1,2625,1571,2084
P7_E1,2989,615,406
P8_F1,703,1794,1257
P7_F1,607,624,785
P8_G1,4411,1852,1926
P7_G1,237,1126,1502
P8_H1,1661,2474,2202
P7_H1,411,1497,1754
P8_A2,1120,2436,1575
P7_A2,419,1681,713
P8_B2,496,1303,1672
P7_B2,1141,705,1701
P8_C2,1203,603,1827
P7_C2,1997,1622,648
P8_D2,367,1318,807
P7_D2,519,406,1112
P8_E2,3661,2907,5623
P7_E2,142,212,504
P7_F2,2278,614,1305
P8_G2,998,2247,3038
P7_G2,1445,571,174
P8_H2,1030,1006,1887
P7_H2,435,341,440
P11_A1,2247,3288,3197
P10_A1,0,0,213
P11_B1,1227,3358,2349
P10_B1,0,139,0
P11_C1,5964,3661,3008
P11_D1,1087,3630,4582
P10_D1,0,0,142
P11_E1,579,1556,1583
P11_F1,1362,3194,2641
P10_F1,718,623,423
P11_G1,1420,6176,8945
P11_H1,972,3066,3683
P10_H1,0,0,380
P11_A2,2533,3157,2178
P10_A2,137,0,0
P11_B2,2073,2741,2605
P10_B2,184,0,0
P11_C2,1768,2170,3099
P11_D2,3672,2008,3225
P11_E2,1584,3490,2105
P10_E2,0,0,105
P11_F2,1131,3258,1627
P11_G2,3714,3764,1839
P11_H2,2115,1117,993
P10_H2,0,0,131
