BC,0,7,14,21,28,35
0,7890.0,2518.0,4370.0,587.0,413.0,0.0
1,7264.0,2628.0,4066.0,547.0,355.0,0.0
10000,2218.0,2376.0,3558.0,214.0,0.0,0.0
3,7572.0,3549.0,8072.0,1136.0,1317.0,236.0
4,7247.0,2548.0,3962.0,539.0,411.0,0.0
15000,1132.0,551.0,585.0,0.0,295.0,0.0
20000,3490.0,6042.0,49082.0,21018.0,57598.0,24755.0
7,8373.0,3707.0,8033.0,1184.0,1321.0,235.0
2000,2291.0,1898.0,2965.0,336.0,476.0,0.0
1000,2340.0,979.0,982.0,0.0,510.0,0.0
10,8408.0,3148.0,5310.0,720.0,489.0,0.0
11,8387.0,3002.0,5447.0,630.0,410.0,0.0
50000,2436.0,10488.0,80092.0,62026.0,149250.0,119758.0
13,7346.0,2849.0,4317.0,491.0,344.0,0.0
14,8493.0,3180.0,5315.0,582.0,413.0,0.0
15,8401.0,2828.0,5318.0,536.0,350.0,0.0
30000,1399.0,6467.0,57847.0,30893.0,91037.0,65912.0
17,7885.0,2979.0,4830.0,641.0,436.0,0.0
18,8810.0,3155.0,5750.0,636.0,460.0,0.0
19,8423.0,2964.0,5660.0,605.0,419.0,0.0
500,2078.0,983.0,774.0,0.0,0.0,0.0
5000,2088.0,2055.0,3598.0,496.0,3499.0,0.0
22,7937.0,2736.0,4373.0,519.0,381.0,0.0
23,8222.0,3085.0,5275.0,633.0,412.0,0.0
24,9224.0,3043.0,5535.0,625.0,555.0,0.0
25,7688.0,2847.0,4671.0,566.0,409.0,0.0
26,6289.0,2933.0,5853.0,933.0,983.0,172.0
40000,1692.0,6781.0,32760.0,15957.0,30242.0,15904.0
28,8361.0,3125.0,4894.0,626.0,491.0,0.0
