BC,0,7,14,21,28,35
0,7890.0,3131.0,906.0,747.0,208.0,0.0
1,7264.0,2963.0,858.0,704.0,206.0,0.0
10000,2218.0,793.0,0.0,0.0,0.0,0.0
3,7572.0,4614.0,1415.0,1708.0,1607.0,0.0
4,7247.0,3061.0,960.0,706.0,191.0,0.0
15000,1132.0,1060.0,459.0,836.0,982.0,0.0
20000,3490.0,14399.0,12134.0,26040.0,17691.0,6240.0
7,8373.0,5189.0,1351.0,1971.0,1483.0,0.0
2000,2291.0,4519.0,2704.0,5171.0,4485.0,455.0
1000,2340.0,2687.0,1170.0,2339.0,2236.0,0.0
10,8408.0,4230.0,1096.0,1102.0,286.0,0.0
11,8387.0,4042.0,1064.0,944.0,244.0,0.0
50000,2436.0,42386.0,45602.0,197172.0,122645.0,109520.0
13,7346.0,3180.0,988.0,703.0,200.0,0.0
14,8493.0,4132.0,1177.0,942.0,209.0,0.0
15,8401.0,3854.0,1020.0,857.0,217.0,0.0
30000,1399.0,17131.0,19567.0,53614.0,37996.0,19442.0
17,7885.0,4005.0,984.0,1020.0,266.0,0.0
18,8810.0,4329.0,1135.0,1013.0,271.0,0.0
19,8423.0,3983.0,1149.0,979.0,225.0,0.0
500,2078.0,2328.0,922.0,1112.0,350.0,0.0
5000,2088.0,6087.0,4994.0,12604.0,18867.0,2089.0
22,7937.0,3297.0,944.0,812.0,215.0,0.0
23,8222.0,3929.0,1005.0,913.0,246.0,0.0
24,9224.0,4191.0,1160.0,1123.0,297.0,0.0
25,7688.0,3364.0,996.0,851.0,202.0,0.0
26,6289.0,3452.0,1099.0,1109.0,1163.0,0.0
40000,1692.0,24147.0,21615.0,83014.0,61698.0,27689.0
28,8361.0,3807.0,971.0,858.0,217.0,0.0
