BC,10,20,30
ref6,15801,15773,14906
ref7,14147,10878,15465
ref8,11544,14097,13107
ref9,19172,16583,16683
ref10,13687,17964,16298
P1_H2,649,561,812
P2_H2,1524,460,734
P2_B11,104,0,0
P2_G2,1976,1313,2848
P1_F2,1876,790,1621
P2_F2,612,334,530
P2_D11,0,0,109
P1_E2,883,371,1636
P2_E2,423,106,754
P2_E11,0,261,0
P1_D2,374,180,659
P2_D2,1167,2004,910
P1_C2,641,600,673
P2_C2,690,1094,990
P2_G11,0,418,126
P1_B2,1262,839,716
P2_B2,599,1384,904
P2_H11,0,116,314
P1_A2,878,650,1112
P2_A2,880,1711,901
P1_H1,955,4631,2939
P2_H1,598,996,1949
P2_G1,3384,1128,4055
P1_F1,1230,443,588
P2_F1,926,719,1204
P1_E1,654,1189,1171
P2_E1,1801,962,908
P1_D1,935,251,1964
P2_D1,362,2181,803
P1_C1,1344,714,938
P2_C1,1113,771,1353
P2_G12,181,0,687
P2_B1,1011,464,886
P2_H12,0,0,103
P1_A1,1136,364,2471
P5_A11,1228,1344,1381
P4_H2,570,432,412
P5_H2,256,0,366
P5_B11,1415,4460,1382
P4_G2,612,365,1259
P5_G2,203,0,313
P5_C11,1071,577,1100
P4_F2,810,343,820
P5_F2,0,173,332
P5_D11,677,456,1328
P4_E2,820,315,485
P5_E2,0,340,203
P5_E11,824,393,950
P4_D2,2089,389,790
P5_D2,377,294,0
P5_F11,1144,1149,652
P4_C2,804,1077,1492
P5_C2,318,2024,551
P5_G11,663,220,797
P4_B2,1124,428,383
P5_B2,142,0,0
P5_H11,474,486,418
P4_A2,149,0,0
P5_A2,214,0,0
P5_A12,1903,1997,862
P4_H1,650,306,922
P5_B12,814,1369,1301
P4_G1,336,346,681
P5_C12,1488,1050,2143
P4_F1,271,611,313
P5_F1,122,110,0
P5_D12,773,295,1018
P4_E1,849,905,909
P5_E1,526,489,0
P5_E12,746,1312,1736
P4_D1,1384,1307,1807
P5_D1,156,0,141
P5_F12,684,930,2074
P4_C1,350,507,875
P5_C1,279,0,747
P5_G12,801,0,969
P4_B1,506,143,797
P5_B1,0,1272,556
P5_H12,690,1193,941
P4_A1,695,782,766
P5_A1,501,135,376
P8_A11,1631,2419,3591
P7_H2,136,171,0
P8_B11,2099,4258,4616
P7_G2,101,0,128
P8_C11,1374,1954,1689
P7_F2,134,536,161
P8_D11,2715,1440,2166
P7_E2,150,0,0
P8_E11,2457,1559,1519
P7_D2,0,0,140
P8_F11,1402,1496,1668
P7_C2,0,219,222
P8_G11,1653,1262,2786
P8_H11,1939,2007,1033
P7_A2,0,0,101
P8_A12,1777,712,3219
P8_B12,3294,1648,3156
P7_G1,157,0,0
P8_C12,4062,4046,7391
P8_D12,1411,1200,2046
P7_E1,480,0,423
P8_E12,1670,3064,1783
P7_D1,303,192,0
P8_D1,111,0,0
P8_F12,1282,1438,1039
P7_C1,187,312,0
P8_G12,1334,3113,1081
P8_H12,2224,3356,2245
P7_A1,213,632,190
P11_A11,2616,1576,2078
P11_B11,613,108,1675
P11_C11,2091,1821,2180
P11_D11,1530,1437,2048
P11_E11,827,3258,1298
P11_F11,1796,1447,1522
P11_G11,1960,1936,3028
P11_H11,1134,1153,1880
P11_A12,1417,1108,3660
P11_B12,2229,2714,1240
P11_C12,1734,3731,2023
P11_D12,2201,3491,3292
P11_E12,2155,2672,2693
P11_F12,2060,1495,2484
P11_G12,2191,2883,1353
P10_A1,223,0,0
