BC,10,20,30
ref1,22096,24184,19477
ref2,15715,15045,13411
ref3,18698,23631,18893
ref4,22245,27305,19630
ref5,18409,20817,16113
P3_A1,984,930,1306
P1_A1,6618,6589,4098
P3_B1,794,822,1504
P2_B1,939,1336,801
P3_C1,1317,1141,1017
P1_C1,2511,1841,2036
P2_C1,718,629,397
P3_D1,733,1112,886
P1_D1,2065,2707,1573
P2_D1,737,576,1180
P3_E1,698,994,494
P1_E1,2861,2654,2579
P2_E1,775,467,412
P3_F1,474,1267,1020
P1_F1,2246,2249,1236
P2_F1,103,634,418
P3_G1,1243,1447,1308
P1_G1,0,0,128
P2_G1,1708,2940,2489
P3_H1,1300,1005,686
P1_H1,2130,2072,1976
P2_H1,1167,1201,516
P3_A2,1030,1463,934
P1_A2,4367,5357,3595
P2_A2,1258,2212,1788
P3_B2,807,888,481
P1_B2,1538,2856,2593
P2_B2,807,920,813
P3_C2,882,1061,717
P1_C2,1942,1720,1497
P2_C2,801,1093,671
P3_D2,560,922,612
P1_D2,1405,1633,1067
P2_D2,705,1080,783
P3_E2,625,1339,673
P1_E2,2063,2153,2057
P2_E2,800,301,325
P1_F2,1535,1695,1951
P2_F2,893,579,627
P3_G2,1639,1742,1437
P2_G2,1042,2165,839
P3_H2,592,1261,735
P1_H2,2006,1483,2027
P2_H2,638,1147,547
P6_A1,5297,5561,5008
P4_A1,2178,2610,2299
P5_A1,345,501,0
P6_B1,2617,3227,2983
P4_B1,1002,1275,1019
P6_C1,2949,3182,3061
P4_C1,1075,1276,1589
P6_D1,2541,4011,3544
P4_D1,836,1136,815
P6_E1,2465,2718,2272
P4_E1,909,622,564
P5_E1,0,219,0
P6_F1,3683,3767,2465
P4_F1,580,1064,1094
P5_F1,164,216,0
P6_G1,4522,4223,2578
P4_G1,1355,1149,785
P6_H1,3513,3704,2198
P4_H1,1805,1424,752
P6_A2,3052,3239,3941
P4_A2,2254,1855,1661
P5_A2,0,221,0
P6_B2,2272,3114,2263
P4_B2,1578,1161,929
P5_B2,0,212,0
P6_C2,3217,3991,2504
P4_C2,1325,839,895
P5_C2,200,247,0
P6_D2,3155,4469,2647
P4_D2,1404,1464,1774
P6_E2,2943,3655,2540
P4_E2,1078,1727,982
P6_F2,2463,2285,1992
P4_F2,824,758,558
P5_F2,0,248,0
P6_G2,1282,1993,1957
P4_G2,750,1452,450
P5_G2,0,150,0
P6_H2,3071,3862,3726
P4_H2,514,850,884
P9_A1,3517,4239,3760
P7_A1,603,214,191
P9_B1,4000,4364,2582
P7_B1,266,0,326
P9_C1,2238,3046,2028
P7_C1,0,174,391
P9_D1,2583,3831,3424
P7_D1,158,238,214
P9_E1,2432,3581,2870
P7_E1,167,288,166
P9_F1,1591,2186,1184
P7_F1,169,0,0
P9_G1,2005,3723,1980
P7_G1,100,0,0
P7_H1,2199,2821,2587
P9_A2,3033,4188,2799
P7_A2,116,185,0
P9_B2,2979,3220,3266
P7_B2,0,216,0
P7_C2,398,497,125
P9_D2,2822,3128,2255
P7_D2,117,433,0
P9_E2,3216,2934,2879
P9_F2,1124,445,336
P7_F2,997,1013,1011
P7_G2,2797,3022,2953
P9_H2,3247,2285,1544
P7_H2,166,0,0
P12_A1,3742,4122,3937
P12_B1,1808,3192,2956
P12_C1,2959,3208,3165
P12_D1,2925,3384,2695
P10_D1,109,0,0
P12_E1,3139,3698,1944
P12_F1,2131,2853,2119
P12_G1,2535,3042,2477
P12_H1,3145,3599,3031
P10_H1,109,0,0
P12_A2,2244,3736,2656
P12_B2,2506,3943,3100
P12_C2,2656,3455,2350
P12_D2,2052,3119,3071
P12_E2,2552,3710,2512
P12_F2,3031,2433,2058
P10_F2,122,0,0
P12_G2,3070,2792,2592
P12_H2,2812,3455,3507
P10_H2,169,0,0
