BC,0,7,14,21,28,35
0,3575.0,4499.0,1362.0,275.0,0.0,0.0
1,3417.0,4494.0,1442.0,248.0,0.0,0.0
40000,2508.0,14070.0,17616.0,8272.0,6756.0,5472.0
3,3728.0,10541.0,4399.0,1482.0,621.0,0.0
4,3374.0,4566.0,1404.0,248.0,0.0,0.0
5,4061.0,11929.0,4811.0,1569.0,551.0,0.0
2000,2728.0,8657.0,6107.0,3288.0,1993.0,706.0
50000,1660.0,53839.0,82089.0,96416.0,164069.0,137020.0
8,4186.0,6263.0,1775.0,347.0,0.0,0.0
15000,1986.0,24821.0,14894.0,6389.0,5452.0,4590.0
30000,2179.0,8984.0,6329.0,3662.0,2549.0,895.0
10000,2157.0,28565.0,39318.0,48269.0,69335.0,70250.0
12,4112.0,6493.0,1946.0,348.0,0.0,0.0
13,3716.0,5070.0,1672.0,262.0,0.0,0.0
14,4099.0,6035.0,1830.0,279.0,0.0,0.0
15,3945.0,5420.0,1618.0,241.0,0.0,0.0
5000,1701.0,19775.0,18031.0,17953.0,24287.0,21925.0
1000,2458.0,5328.0,3804.0,1761.0,1195.0,532.0
18,3784.0,6114.0,1835.0,359.0,0.0,0.0
19,4160.0,6741.0,1844.0,333.0,0.0,0.0
20,3796.0,6092.0,1883.0,313.0,0.0,0.0
500,648.0,559.0,209.0,0.0,0.0,0.0
22,3852.0,5046.0,1540.0,280.0,0.0,0.0
23,3950.0,6072.0,1734.0,270.0,0.0,0.0
1500,1971.0,5162.0,2725.0,1244.0,750.0,247.0
25,4288.0,6574.0,1781.0,351.0,0.0,0.0
26,3485.0,5289.0,1597.0,280.0,0.0,0.0
27,3120.0,7449.0,3529.0,1216.0,459.0,0.0
28,4014.0,5680.0,1684.0,305.0,0.0,0.0
