BC,0,7,14,21,28,35
0,11054.0,9891.0,1408.0,1819.0,0.0,0.0
1,10787.0,10251.0,1465.0,1956.0,0.0,0.0
2,14365.0,16264.0,1402.0,1121.0,0.0,0.0
3,10519.0,9864.0,1568.0,2054.0,0.0,0.0
50000,2096.0,5928.0,955.0,1428.0,0.0,0.0
5,15207.0,16929.0,1570.0,1687.0,0.0,0.0
30000,2337.0,2225.0,743.0,1590.0,0.0,0.0
10000,2300.0,1696.0,972.0,3644.0,219.0,0.0
15000,1829.0,1764.0,276.0,652.0,0.0,0.0
9,13514.0,13313.0,1860.0,2281.0,0.0,0.0
20000,2955.0,6073.0,3122.0,28634.0,2331.0,972.0
11,13404.0,13666.0,1641.0,2367.0,0.0,0.0
12,11215.0,10958.0,1582.0,1872.0,0.0,0.0
13,12817.0,13998.0,1940.0,5140.0,1932.0,1192.0
14,12675.0,12587.0,1612.0,2281.0,0.0,0.0
15,12630.0,12529.0,1763.0,2250.0,0.0,0.0
2000,1384.0,2615.0,4866.0,185782.0,90778.0,35604.0
1500,4401.0,4123.0,343.0,395.0,0.0,0.0
18,13688.0,13545.0,1769.0,2429.0,0.0,0.0
19,12579.0,11802.0,1593.0,2187.0,0.0,0.0
5000,2878.0,2393.0,0.0,415.0,258.0,259.0
40000,2911.0,1762.0,346.0,1575.0,2524.0,11234.0
1000,2718.0,3091.0,451.0,682.0,0.0,0.0
23,11630.0,10796.0,1499.0,2170.0,0.0,0.0
24,12687.0,12747.0,1716.0,2277.0,0.0,0.0
25,13822.0,12985.0,1655.0,2377.0,0.0,0.0
26,11092.0,11370.0,1662.0,2140.0,0.0,0.0
500,4482.0,4287.0,2773.0,21665.0,1074.0,298.0
28,10871.0,11902.0,1240.0,1530.0,414.0,301.0
29,12567.0,12058.0,1863.0,2057.0,0.0,0.0
