BC,0,7,14,21,28,35
0.0,13439.0,218.0,151.0,0.0,0.0,0.0
1.0,12698.0,244.0,0.0,0.0,0.0,0.0
2.0,16799.0,155.0,0.0,0.0,0.0,0.0
3.0,12833.0,218.0,0.0,0.0,0.0,0.0
4.0,17980.0,174.0,157.0,0.0,0.0,0.0
5.0,16960.0,219.0,153.0,0.0,0.0,0.0
6.0,16440.0,191.0,0.0,0.0,0.0,0.0
7.0,13905.0,168.0,0.0,0.0,0.0,0.0
8.0,15732.0,277.0,0.0,0.0,0.0,0.0
9.0,16299.0,219.0,0.0,0.0,0.0,0.0
10.0,15367.0,243.0,0.0,0.0,0.0,0.0
11.0,17082.0,192.0,0.0,0.0,0.0,0.0
12.0,14917.0,210.0,0.0,0.0,0.0,0.0
13.0,14290.0,242.0,0.0,0.0,0.0,0.0
14.0,15905.0,214.0,154.0,0.0,0.0,0.0
15.0,17227.0,187.0,0.0,0.0,0.0,0.0
16.0,13856.0,234.0,166.0,0.0,0.0,0.0
17.0,13012.0,180.0,175.0,0.0,0.0,0.0
18.0,15562.0,229.0,175.0,0.0,0.0,0.0
500.0,3987.0,0.0,0.0,0.0,0.0,0.0
1000.0,3558.0,0.0,0.0,0.0,0.0,0.0
1500.0,3581.0,0.0,0.0,0.0,0.0,0.0
2000.0,3370.0,0.0,0.0,0.0,0.0,0.0
5000.0,4237.0,295.0,422.0,0.0,153.0,0.0
10000.0,5077.0,397.0,514.0,0.0,251.0,339.0
15000.0,5610.0,376.0,866.0,485.0,4328.0,5175.0
30000.0,5122.0,435.0,595.0,0.0,188.0,0.0
40000.0,1427.0,173.0,642.0,0.0,635.0,1991.0
50000.0,4507.0,786.0,1560.0,210.0,1073.0,644.0
