BC,10,20,30
ref6,12543,11560,19310
ref7,15697,16686,16839
ref8,9879,9148,14565
ref9,17613,10519,23889
ref10,16707,10580,23710
P3_A11,389,208,759
P1_A11,5869,6538,5965
P3_B11,2340,1546,3873
P1_B11,2242,2309,7918
P3_C11,689,582,728
P1_C11,570,274,1350
P3_D11,515,1246,1564
P1_D11,1517,1314,4357
P3_E11,444,706,2513
P1_E11,1102,618,638
P3_F11,763,658,1902
P1_F11,1045,1134,1349
P3_G11,378,137,652
P1_G11,652,576,3202
P3_H11,0,133,916
P1_H11,1002,2068,3338
P3_A12,1337,3262,2290
P1_A12,2426,3979,1346
P3_B12,1839,958,4530
P1_B12,466,195,2314
P3_C12,1242,4587,3955
P1_C12,1565,413,1789
P3_D12,1063,1559,4220
P1_D12,1688,1522,2195
P3_E12,748,327,777
P1_E12,684,819,2658
P3_F12,1506,1752,1339
P1_F12,2711,1900,3335
P3_G12,645,683,402
P1_G12,1361,1722,4250
P3_H12,1064,268,802
P1_H12,576,700,2007
P4_A11,936,2419,1857
P4_B11,772,1056,2146
P6_C11,5675,2854,8433
P4_C11,0,242,176
P6_D11,511,705,2248
P4_D11,543,1321,2040
P6_E11,222,127,818
P4_E11,4345,1768,3402
P6_F11,1363,618,2673
P4_F11,813,398,3467
P6_G11,462,911,223
P4_G11,1861,1596,3693
P6_H11,3113,2548,2892
P4_H11,618,3501,1450
P6_A12,947,253,4161
P4_A12,2045,2233,4546
P6_B12,857,540,869
P4_B12,1012,812,4023
P6_C12,2594,2340,4201
P4_C12,1357,507,2085
P6_D12,742,4034,2236
P4_D12,561,250,870
P6_E12,248,403,774
P4_E12,677,1495,5533
P6_F12,374,333,983
P4_F12,706,1299,1221
P6_G12,1068,1381,634
P4_G12,840,870,916
P6_H12,411,486,1466
P4_H12,917,1164,1853
P7_A11,733,643,4427
P9_B11,390,1756,2462
P7_B11,206,0,0
P9_C11,5467,3672,10241
P7_C11,319,0,188
P9_D11,870,515,1396
P7_D11,181,221,296
P9_F11,422,324,1321
P7_F11,0,0,142
P9_G11,1227,991,4272
P7_G11,0,0,106
P9_H11,0,0,113
P7_H11,1149,531,2334
P9_A12,2015,1679,5900
P7_A12,684,1039,3844
P9_B12,744,1497,2102
P7_B12,1445,378,1095
P9_C12,2497,544,2168
P7_C12,689,186,1439
P9_D12,1004,1119,3153
P7_D12,896,2929,3856
P9_E12,1468,829,1599
P7_E12,628,103,1356
P9_F12,1270,724,1611
P7_F12,523,842,347
P9_G12,1815,1817,3001
P7_G12,253,0,0
P9_H12,2932,2949,6577
P7_H12,0,0,140
P12_A11,2611,4234,3471
P10_A11,105,141,0
P12_B11,2363,1477,5219
P12_C11,1542,1263,4253
P10_C11,199,0,386
P12_D11,1233,487,2403
P10_D11,726,0,887
P12_E11,4074,5491,1752
P10_E11,190,0,0
P12_F11,3178,1981,4746
P12_G11,1669,2672,2215
P10_G11,1779,0,431
P12_H11,280,690,2043
P10_H11,230,0,121
P12_A12,3703,896,5299
P10_A12,112,287,0
P12_B12,2831,1163,2412
P10_B12,0,2053,809
P12_C12,731,1879,2349
P10_C12,0,301,156
P12_D12,5946,2434,5399
P10_D12,0,181,0
P12_F12,3527,3197,3197
P12_G12,2302,1035,3285
P12_H12,1491,6491,3316
