BC,0,7,14,21,28,35
0,7890.0,8134.0,6792.0,6825.0,6637.0,6716.0
1,7264.0,7179.0,6769.0,6218.0,6135.0,5670.0
10000,2218.0,2287.0,597.0,162.0,0.0,0.0
3,7572.0,9960.0,6849.0,6662.0,4618.0,1994.0
4,7247.0,7276.0,6743.0,6263.0,6260.0,6132.0
15000,1132.0,794.0,0.0,0.0,0.0,0.0
20000,3490.0,10206.0,14986.0,30562.0,59268.0,111260.0
7,8373.0,12596.0,8547.0,8709.0,6200.0,2867.0
2000,2291.0,1864.0,931.0,528.0,217.0,0.0
1000,2340.0,4645.0,2264.0,1542.0,821.0,326.0
10,8408.0,10712.0,8662.0,8448.0,9107.0,9709.0
11,8387.0,11284.0,8755.0,8495.0,8762.0,8962.0
50000,2436.0,30665.0,22221.0,29303.0,24768.0,29390.0
13,7346.0,8121.0,7295.0,6452.0,6499.0,6753.0
14,8493.0,10447.0,8463.0,8165.0,8080.0,8140.0
15,8401.0,9809.0,8281.0,8380.0,8093.0,9083.0
30000,1399.0,23205.0,8904.0,7651.0,7132.0,28769.0
17,7885.0,8746.0,7315.0,7182.0,7667.0,7536.0
18,8810.0,11155.0,8937.0,8624.0,9259.0,9149.0
19,8423.0,10159.0,8345.0,8377.0,8415.0,9132.0
500,2078.0,4068.0,2227.0,1340.0,815.0,508.0
5000,2088.0,10010.0,4047.0,3064.0,1413.0,856.0
22,7937.0,8346.0,7386.0,6784.0,7061.0,7237.0
23,8222.0,10050.0,8310.0,7825.0,8186.0,8429.0
24,9224.0,11402.0,9170.0,8813.0,9397.0,9871.0
25,7688.0,8478.0,7304.0,6871.0,6923.0,7250.0
26,6289.0,7176.0,5779.0,5079.0,3682.0,1648.0
40000,1692.0,27808.0,35532.0,63786.0,88165.0,105608.0
28,8361.0,9498.0,8048.0,7824.0,8015.0,7946.0
