BC,0,7,14,21,28,35
0,3575.0,6698.0,879.0,603.0,0.0,0.0
1,3417.0,7191.0,991.0,661.0,0.0,0.0
40000,2508.0,2032.0,345.0,167.0,0.0,0.0
3,3728.0,6963.0,1086.0,1386.0,0.0,0.0
4,3374.0,6753.0,954.0,671.0,0.0,0.0
5,4061.0,7843.0,1104.0,1397.0,0.0,0.0
2000,2728.0,7330.0,2070.0,1808.0,0.0,0.0
50000,1660.0,21064.0,9377.0,4223.0,203.0,813.0
8,4186.0,8569.0,1115.0,680.0,0.0,0.0
15000,1986.0,1718.0,188.0,0.0,0.0,0.0
30000,2179.0,1262.0,0.0,0.0,0.0,0.0
10000,2157.0,5852.0,1920.0,1884.0,0.0,177.0
12,4112.0,8757.0,1016.0,680.0,0.0,0.0
13,3716.0,7711.0,931.0,630.0,0.0,0.0
14,4099.0,9158.0,1076.0,691.0,0.0,0.0
15,3945.0,8463.0,982.0,657.0,0.0,0.0
5000,1701.0,5503.0,1611.0,1057.0,0.0,0.0
1000,2458.0,2544.0,811.0,1313.0,0.0,0.0
18,3784.0,8288.0,1126.0,772.0,0.0,0.0
19,4160.0,8701.0,1037.0,638.0,0.0,0.0
20,3796.0,8199.0,1028.0,633.0,0.0,0.0
500,648.0,388.0,0.0,0.0,0.0,0.0
22,3852.0,7355.0,983.0,635.0,0.0,0.0
23,3950.0,8484.0,1099.0,730.0,0.0,0.0
1500,1971.0,1315.0,295.0,231.0,0.0,0.0
25,4288.0,8955.0,997.0,716.0,0.0,0.0
26,3485.0,7744.0,1031.0,670.0,0.0,0.0
27,3120.0,5400.0,881.0,1390.0,0.0,0.0
28,4014.0,7947.0,1091.0,732.0,0.0,0.0
